ID,Event Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,RotX,RotY,RotZ
1,2024-10-03T10:33:18.261Z,-0.042700305581092834,0.11053252965211868,1.0162603855133057,-0.0341949462890625,-0.016510009765625,0.0123138427734375,-2.0651044845581055,0.10544195026159286,0.04382627084851265
2,2024-10-03T10:33:18.262Z,-0.042700305581092834,0.11053252965211868,1.0162603855133057,-0.0250244140625,-0.007965087890625,0.009857177734375,-2.0651044845581055,0.10544195026159286,0.04382627084851265
3,2024-10-03T10:33:18.265Z,-0.042700305581092834,0.11053252965211868,1.0162603855133057,-0.0250244140625,-0.007965087890625,0.009857177734375,-2.064913749694824,0.10579957067966461,0.04401416704058647
4,2024-10-03T10:33:18.267Z,-0.042211733758449554,0.09393973648548126,1.0357799530029297,-0.0250244140625,-0.007965087890625,0.009857177734375,-2.064913749694824,0.10579957067966461,0.04401416704058647
5,2024-10-03T10:33:18.273Z,-0.042211733758449554,0.09393973648548126,1.0357799530029297,0.0152740478515625,0.0054779052734375,-0.009063720703125,-2.064913749694824,0.10579957067966461,0.04401416704058647
6,2024-10-03T10:33:18.287Z,-0.042211733758449554,0.09393973648548126,1.0357799530029297,0.0152740478515625,0.0054779052734375,-0.009063720703125,-2.0192060470581055,0.10757360607385635,0.041584309190511703
7,2024-10-03T10:33:18.293Z,-0.05392346903681755,0.10516445338726044,1.0179673433303833,0.0152740478515625,0.0054779052734375,-0.009063720703125,-2.0192060470581055,0.10757360607385635,0.041584309190511703
8,2024-10-03T10:33:18.299Z,-0.05392346903681755,0.10516445338726044,1.0179673433303833,0.0140533447265625,0.0054779052734375,-0.0084686279296875,-2.0192060470581055,0.10757360607385635,0.041584309190511703
9,2024-10-03T10:33:18.320Z,-0.05392346903681755,0.10516445338726044,1.0179673433303833,0.0140533447265625,0.0054779052734375,-0.0084686279296875,-2.018960952758789,0.10688295215368271,0.04220675677061081
10,2024-10-03T10:33:18.321Z,-0.041967444121837616,0.1058957576751709,1.0130877494812012,0.0140533447265625,0.0054779052734375,-0.0084686279296875,-2.018960952758789,0.10688295215368271,0.04220675677061081
11,2024-10-03T10:33:18.326Z,-0.041967444121837616,0.1058957576751709,1.0130877494812012,-0.0030517578125,-0.0042877197265625,0.001922607421875,-2.018960952758789,0.10688295215368271,0.04220675677061081
12,2024-10-03T10:33:18.347Z,-0.04074757173657417,0.11321656405925751,1.0167474746704102,-0.0030517578125,-0.0042877197265625,0.001922607421875,-2.018960952758789,0.10688295215368271,0.04220675677061081
13,2024-10-03T10:33:18.353Z,-0.04074757173657417,0.11321656405925751,1.0167474746704102,-0.0067138671875,-0.001251220703125,0.002532958984375,-2.018960952758789,0.10688295215368271,0.04220675677061081
14,2024-10-03T10:33:18.353Z,-0.04074757173657417,0.11321656405925751,1.0167474746704102,-0.0067138671875,-0.001251220703125,0.002532958984375,-2.0190043449401855,0.1069779098033905,0.04217662289738655
15,2024-10-03T10:33:18.376Z,-0.04026055335998535,0.11223942041397095,1.0218727588653564,-0.0067138671875,-0.001251220703125,0.002532958984375,-2.0190043449401855,0.1069779098033905,0.04217662289738655
16,2024-10-03T10:33:18.380Z,-0.04026055335998535,0.11223942041397095,1.0218727588653564,-0.0012054443359375,-0.000030517578125,-0.000518798828125,-2.0190043449401855,0.1069779098033905,0.04217662289738655
17,2024-10-03T10:33:18.387Z,-0.04026055335998535,0.11223942041397095,1.0218727588653564,-0.0012054443359375,-0.000030517578125,-0.000518798828125,-2.019773006439209,0.10719391703605652,0.04269826039671898
18,2024-10-03T10:33:18.406Z,-0.043920181691646576,0.10979966819286346,1.0189443826675415,-0.0012054443359375,-0.000030517578125,-0.000518798828125,-2.019773006439209,0.10719391703605652,0.04269826039671898
19,2024-10-03T10:33:18.406Z,-0.043920181691646576,0.10979966819286346,1.0189443826675415,0.0042877197265625,0.0012054443359375,-0.000518798828125,-2.019773006439209,0.10719391703605652,0.04269826039671898
20,2024-10-03T10:33:18.421Z,-0.043920181691646576,0.10979966819286346,1.0189443826675415,0.0042877197265625,0.0012054443359375,-0.000518798828125,-2.0197956562042236,0.10704724490642548,0.04267067462205887
21,2024-10-03T10:33:18.434Z,-0.043920181691646576,0.10979966819286346,1.0189443826675415,0.0048980712890625,0.0018157958984375,-0.002349853515625,-2.0197956562042236,0.10704724490642548,0.04267067462205887
22,2024-10-03T10:33:18.434Z,-0.04733552038669586,0.10833550989627838,1.0196757316589355,0.0048980712890625,0.0018157958984375,-0.002349853515625,-2.0197956562042236,0.10704724490642548,0.04267067462205887
23,2024-10-03T10:33:18.453Z,-0.04733552038669586,0.10833550989627838,1.0196757316589355,0.0048980712890625,0.0018157958984375,-0.002349853515625,-2.019881010055542,0.1069895327091217,0.04274233058094978
24,2024-10-03T10:33:18.459Z,-0.04733552038669586,0.10833550989627838,1.0196757316589355,0.0018463134765625,0.0005950927734375,0.000091552734375,-2.019881010055542,0.1069895327091217,0.04274233058094978
25,2024-10-03T10:33:18.463Z,-0.041967444121837616,0.11175240576267242,1.0174802541732788,0.0018463134765625,0.0005950927734375,0.000091552734375,-2.019881010055542,0.1069895327091217,0.04274233058094978
26,2024-10-03T10:33:18.486Z,-0.041967444121837616,0.11175240576267242,1.0174802541732788,-0.0006103515625,0.0012054443359375,-0.000518798828125,-2.019881010055542,0.1069895327091217,0.04274233058094978
27,2024-10-03T10:33:18.487Z,-0.041967444121837616,0.11175240576267242,1.0174802541732788,-0.0006103515625,0.0012054443359375,-0.000518798828125,-2.0202856063842773,0.10707277059555054,0.04278460144996643
28,2024-10-03T10:33:18.492Z,-0.0456286258995533,0.11150811612606049,1.0174802541732788,-0.0006103515625,0.0012054443359375,-0.000518798828125,-2.0202856063842773,0.10707277059555054,0.04278460144996643
29,2024-10-03T10:33:18.513Z,-0.0456286258995533,0.11150811612606049,1.0174802541732788,-0.0018310546875,-0.000030517578125,-0.001739501953125,-2.0202856063842773,0.10707277059555054,0.04278460144996643
30,2024-10-03T10:33:18.520Z,-0.044164467602968216,0.10857979953289032,1.0211398601531982,-0.0018310546875,-0.000030517578125,-0.001739501953125,-2.0202856063842773,0.10707277059555054,0.04278460144996643
31,2024-10-03T10:33:18.521Z,-0.044164467602968216,0.10857979953289032,1.0211398601531982,-0.0018310546875,-0.000030517578125,-0.001739501953125,-2.020817756652832,0.10706280171871185,0.04294697940349579
32,2024-10-03T10:33:18.540Z,-0.044164467602968216,0.10857979953289032,1.0211398601531982,-0.0012054443359375,-0.0006256103515625,0.000091552734375,-2.020817756652832,0.10706280171871185,0.04294697940349579
33,2024-10-03T10:33:18.547Z,-0.043920181691646576,0.1110195443034172,1.0179673433303833,-0.0012054443359375,-0.0006256103515625,0.000091552734375,-2.020817756652832,0.10706280171871185,0.04294697940349579
34,2024-10-03T10:33:18.555Z,-0.043920181691646576,0.1110195443034172,1.0179673433303833,-0.0012054443359375,-0.0006256103515625,0.000091552734375,-2.0210559368133545,0.10695245862007141,0.04284735396504402
35,2024-10-03T10:33:18.566Z,-0.043920181691646576,0.1110195443034172,1.0179673433303833,0.0006103515625,0.0012054443359375,0.000701904296875,-2.0210559368133545,0.10695245862007141,0.04284735396504402
36,2024-10-03T10:33:18.573Z,-0.04611564427614212,0.10931265354156494,1.0191887617111206,0.0006103515625,0.0012054443359375,0.000701904296875,-2.0210559368133545,0.10695245862007141,0.04284735396504402
37,2024-10-03T10:33:18.588Z,-0.04611564427614212,0.10931265354156494,1.0191887617111206,0.0006103515625,0.0012054443359375,0.000701904296875,-2.0214858055114746,0.1068941056728363,0.04303363710641861
38,2024-10-03T10:33:18.593Z,-0.04611564427614212,0.10931265354156494,1.0191887617111206,-0.0012054443359375,-0.000030517578125,0.000091552734375,-2.0214858055114746,0.1068941056728363,0.04303363710641861
39,2024-10-03T10:33:18.600Z,-0.04099185764789581,0.10857979953289032,1.0184558629989624,-0.0012054443359375,-0.000030517578125,0.000091552734375,-2.0214858055114746,0.1068941056728363,0.04303363710641861
40,2024-10-03T10:33:18.620Z,-0.04099185764789581,0.10857979953289032,1.0184558629989624,-0.0012054443359375,0.0005950927734375,0.000091552734375,-2.0214858055114746,0.1068941056728363,0.04303363710641861
41,2024-10-03T10:33:18.621Z,-0.04099185764789581,0.10857979953289032,1.0184558629989624,-0.0012054443359375,0.0005950927734375,0.000091552734375,-2.0221104621887207,0.10690063238143921,0.04294699802994728
42,2024-10-03T10:33:18.626Z,-0.04709123447537422,0.11053252965211868,1.0165046453475952,-0.0012054443359375,0.0005950927734375,0.000091552734375,-2.0221104621887207,0.10690063238143921,0.04294699802994728
43,2024-10-03T10:33:18.646Z,-0.04709123447537422,0.11053252965211868,1.0165046453475952,0.0012359619140625,-0.000030517578125,0.000701904296875,-2.0221104621887207,0.10690063238143921,0.04294699802994728
44,2024-10-03T10:33:18.653Z,-0.04148042947053909,0.10784849524497986,1.0189443826675415,0.0012359619140625,-0.000030517578125,0.000701904296875,-2.0221104621887207,0.10690063238143921,0.04294699802994728
45,2024-10-03T10:33:18.654Z,-0.04148042947053909,0.10784849524497986,1.0189443826675415,0.0012359619140625,-0.000030517578125,0.000701904296875,-2.0224945545196533,0.10693280398845673,0.04300583153963089
46,2024-10-03T10:33:18.671Z,-0.04148042947053909,0.10784849524497986,1.0189443826675415,0.0000152587890625,0.0018157958984375,-0.001129150390625,-2.0224945545196533,0.10693280398845673,0.04300583153963089
47,2024-10-03T10:33:18.681Z,-0.044408753514289856,0.10882408171892166,1.019919991493225,0.0000152587890625,0.0018157958984375,-0.001129150390625,-2.0224945545196533,0.10693280398845673,0.04300583153963089
48,2024-10-03T10:33:18.690Z,-0.044408753514289856,0.10882408171892166,1.019919991493225,0.0000152587890625,0.0018157958984375,-0.001129150390625,-2.022446393966675,0.10691703855991364,0.04300311207771301
49,2024-10-03T10:33:18.698Z,-0.044408753514289856,0.10882408171892166,1.019919991493225,-0.0006103515625,0.0012054443359375,0.000091552734375,-2.022446393966675,0.10691703855991364,0.04300311207771301
50,2024-10-03T10:33:18.710Z,-0.04611564427614212,0.10833550989627838,1.0201643705368042,-0.0006103515625,0.0012054443359375,0.000091552734375,-2.022446393966675,0.10691703855991364,0.04300311207771301
51,2024-10-03T10:33:18.731Z,-0.04611564427614212,0.10833550989627838,1.0201643705368042,-0.0006103515625,-0.001251220703125,0.000091552734375,-2.022446393966675,0.10691703855991364,0.04300311207771301
52,2024-10-03T10:33:18.732Z,-0.04611564427614212,0.10833550989627838,1.0201643705368042,-0.0006103515625,-0.001251220703125,0.000091552734375,-2.022282123565674,0.10688833147287369,0.04310508444905281
53,2024-10-03T10:33:18.736Z,-0.042700305581092834,0.1110195443034172,1.0196757316589355,-0.0006103515625,-0.001251220703125,0.000091552734375,-2.022282123565674,0.10688833147287369,0.04310508444905281
54,2024-10-03T10:33:18.750Z,-0.042700305581092834,0.1110195443034172,1.0196757316589355,-0.0018310546875,0.0012054443359375,0.000701904296875,-2.022282123565674,0.10688833147287369,0.04310508444905281
55,2024-10-03T10:33:18.759Z,-0.042700305581092834,0.1110195443034172,1.0196757316589355,-0.0018310546875,0.0012054443359375,0.000701904296875,-2.022582530975342,0.10693540424108505,0.04307183623313904
56,2024-10-03T10:33:18.763Z,-0.04465148225426674,0.11077526211738586,1.0184558629989624,-0.0018310546875,0.0012054443359375,0.000701904296875,-2.022582530975342,0.10693540424108505,0.04307183623313904
57,2024-10-03T10:33:18.776Z,-0.04465148225426674,0.11077526211738586,1.0184558629989624,-0.0018310546875,-0.000030517578125,-0.001129150390625,-2.022582530975342,0.10693540424108505,0.04307183623313904
58,2024-10-03T10:33:18.792Z,-0.03806353360414505,0.11028824746608734,1.0240682363510132,-0.0018310546875,-0.000030517578125,-0.001129150390625,-2.022582530975342,0.10693540424108505,0.04307183623313904
59,2024-10-03T10:33:18.798Z,-0.03806353360414505,0.11028824746608734,1.0240682363510132,-0.0018310546875,-0.000030517578125,-0.001129150390625,-2.023341655731201,0.10697582364082336,0.043118130415678024
60,2024-10-03T10:33:18.804Z,-0.03806353360414505,0.11028824746608734,1.0240682363510132,0.0048980712890625,0.0012054443359375,0.000091552734375,-2.023341655731201,0.10697582364082336,0.043118130415678024
61,2024-10-03T10:33:18.818Z,-0.04587135836482048,0.10052768886089325,1.0311447381973267,0.0048980712890625,0.0012054443359375,0.000091552734375,-2.023341655731201,0.10697582364082336,0.043118130415678024
62,2024-10-03T10:33:18.828Z,-0.04587135836482048,0.10052768886089325,1.0311447381973267,0.0048980712890625,0.0012054443359375,0.000091552734375,-2.0240304470062256,0.10684873163700104,0.043022520840168
63,2024-10-03T10:33:18.829Z,-0.04587135836482048,0.10052768886089325,1.0311447381973267,0.0073394775390625,0.0018157958984375,-0.001129150390625,-2.0240304470062256,0.10684873163700104,0.043022520840168
64,2024-10-03T10:33:18.846Z,-0.049775268882513046,0.10370029509067535,1.0206513404846191,0.0073394775390625,0.0018157958984375,-0.001129150390625,-2.0240304470062256,0.10684873163700104,0.043022520840168
65,2024-10-03T10:33:18.857Z,-0.049775268882513046,0.10370029509067535,1.0206513404846191,0.0110015869140625,0.0060882568359375,-0.006011962890625,-2.0240304470062256,0.10684873163700104,0.043022520840168
66,2024-10-03T10:33:18.857Z,-0.049775268882513046,0.10370029509067535,1.0206513404846191,0.0110015869140625,0.0060882568359375,-0.006011962890625,-2.0247113704681396,0.10691306740045547,0.043140608817338943
67,2024-10-03T10:33:18.872Z,-0.043431606143713,0.10394458472728729,1.0123565196990967,0.0110015869140625,0.0060882568359375,-0.006011962890625,-2.0247113704681396,0.10691306740045547,0.043140608817338943
68,2024-10-03T10:33:18.882Z,-0.043431606143713,0.10394458472728729,1.0123565196990967,0.0024566650390625,-0.0006256103515625,-0.001739501953125,-2.0247113704681396,0.10691306740045547,0.043140608817338943
69,2024-10-03T10:33:18.892Z,-0.043431606143713,0.10394458472728729,1.0123565196990967,0.0024566650390625,-0.0006256103515625,-0.001739501953125,-2.0257043838500977,0.10682220757007599,0.043024927377700806
70,2024-10-03T10:33:18.899Z,-0.0456286258995533,0.11541203409433365,1.0208956003189087,0.0024566650390625,-0.0006256103515625,-0.001739501953125,-2.0257043838500977,0.10682220757007599,0.043024927377700806
71,2024-10-03T10:33:18.909Z,-0.0456286258995533,0.11541203409433365,1.0208956003189087,-0.0060882568359375,-0.003692626953125,0.001312255859375,-2.0257043838500977,0.10682220757007599,0.043024927377700806
72,2024-10-03T10:33:18.926Z,-0.043920181691646576,0.11272799223661423,1.0226041078567505,-0.0060882568359375,-0.003692626953125,0.001312255859375,-2.0257043838500977,0.10682220757007599,0.043024927377700806
73,2024-10-03T10:33:18.927Z,-0.043920181691646576,0.11272799223661423,1.0226041078567505,-0.0060882568359375,-0.003692626953125,0.001312255859375,-2.0268850326538086,0.10693644732236862,0.043156836181879044
74,2024-10-03T10:33:18.936Z,-0.043920181691646576,0.11272799223661423,1.0226041078567505,-0.0036468505859375,-0.000030517578125,0.001922607421875,-2.0268850326538086,0.10693644732236862,0.043156836181879044
75,2024-10-03T10:33:18.952Z,-0.04538433998823166,0.11199669539928436,1.0204086303710938,-0.0036468505859375,-0.000030517578125,0.001922607421875,-2.0268850326538086,0.10693644732236862,0.043156836181879044
76,2024-10-03T10:33:18.957Z,-0.04538433998823166,0.11199669539928436,1.0204086303710938,-0.0036468505859375,-0.000030517578125,0.001922607421875,-2.0274100303649902,0.10690995305776596,0.043086424469947815
77,2024-10-03T10:33:18.961Z,-0.04538433998823166,0.11199669539928436,1.0204086303710938,0.0024566650390625,0.0024261474609375,-0.001129150390625,-2.0274100303649902,0.10690995305776596,0.043086424469947815
78,2024-10-03T10:33:18.980Z,-0.04953254014253616,0.10784849524497986,1.0208956003189087,0.0024566650390625,0.0024261474609375,-0.001129150390625,-2.0274100303649902,0.10690995305776596,0.043086424469947815
79,2024-10-03T10:33:18.988Z,-0.04953254014253616,0.10784849524497986,1.0208956003189087,0.0042877197265625,0.0018157958984375,-0.001739501953125,-2.0274100303649902,0.10690995305776596,0.043086424469947815
80,2024-10-03T10:33:18.992Z,-0.04953254014253616,0.10784849524497986,1.0208956003189087,0.0042877197265625,0.0018157958984375,-0.001739501953125,-2.027937650680542,0.10695039480924606,0.043178267776966095
81,2024-10-03T10:33:19.006Z,-0.042700305581092834,0.10760420560836792,1.0201643705368042,0.0042877197265625,0.0018157958984375,-0.001739501953125,-2.027937650680542,0.10695039480924606,0.043178267776966095
82,2024-10-03T10:33:19.015Z,-0.042700305581092834,0.10760420560836792,1.0201643705368042,0.0000152587890625,0.0005950927734375,-0.000518798828125,-2.027937650680542,0.10695039480924606,0.043178267776966095
83,2024-10-03T10:33:19.024Z,-0.042700305581092834,0.10760420560836792,1.0201643705368042,0.0000152587890625,0.0005950927734375,-0.000518798828125,-2.028823137283325,0.10687988251447678,0.04309365525841713
84,2024-10-03T10:33:19.038Z,-0.04684850201010704,0.11223942041397095,1.019431471824646,0.0000152587890625,0.0005950927734375,-0.000518798828125,-2.028823137283325,0.10687988251447678,0.04309365525841713
85,2024-10-03T10:33:19.041Z,-0.04684850201010704,0.11223942041397095,1.019431471824646,-0.0006103515625,-0.000030517578125,0.000091552734375,-2.028823137283325,0.10687988251447678,0.04309365525841713
86,2024-10-03T10:33:19.057Z,-0.04684850201010704,0.11223942041397095,1.019431471824646,-0.0006103515625,-0.000030517578125,0.000091552734375,-2.029115915298462,0.10688304901123047,0.04313569888472557
87,2024-10-03T10:33:19.065Z,-0.043920181691646576,0.10735992342233658,1.0172359943389893,-0.0006103515625,-0.000030517578125,0.000091552734375,-2.029115915298462,0.10688304901123047,0.04313569888472557
88,2024-10-03T10:33:19.069Z,-0.043920181691646576,0.10735992342233658,1.0172359943389893,0.0012359619140625,-0.000030517578125,0.000701904296875,-2.029115915298462,0.10688304901123047,0.04313569888472557
89,2024-10-03T10:33:19.095Z,-0.043920181691646576,0.10735992342233658,1.0172359943389893,0.0012359619140625,-0.000030517578125,0.000701904296875,-2.0296452045440674,0.10685102641582489,0.043085552752017975
90,2024-10-03T10:33:19.097Z,-0.043920181691646576,0.10735992342233658,1.0172359943389893,0.0006103515625,-0.0006256103515625,0.000091552734375,-2.0296452045440674,0.10685102641582489,0.043085552752017975
91,2024-10-03T10:33:19.100Z,-0.04587135836482048,0.11028824746608734,1.0208956003189087,0.0006103515625,-0.0006256103515625,0.000091552734375,-2.0296452045440674,0.10685102641582489,0.043085552752017975
92,2024-10-03T10:33:19.125Z,-0.04587135836482048,0.11028824746608734,1.0208956003189087,-0.0006103515625,0.0005950927734375,0.000091552734375,-2.0296452045440674,0.10685102641582489,0.043085552752017975
93,2024-10-03T10:33:19.126Z,-0.043920181691646576,0.11028824746608734,1.0196757316589355,-0.0006103515625,0.0005950927734375,0.000091552734375,-2.0296452045440674,0.10685102641582489,0.043085552752017975
94,2024-10-03T10:33:19.127Z,-0.043920181691646576,0.11028824746608734,1.0196757316589355,-0.0006103515625,0.0005950927734375,0.000091552734375,-2.0307600498199463,0.10692696273326874,0.043166179209947586
95,2024-10-03T10:33:19.150Z,-0.04318732023239136,0.1090683713555336,1.0182116031646729,-0.0006103515625,0.0005950927734375,0.000091552734375,-2.0307600498199463,0.10692696273326874,0.043166179209947586
96,2024-10-03T10:33:19.151Z,-0.04318732023239136,0.1090683713555336,1.0182116031646729,0.0000152587890625,-0.000030517578125,-0.001129150390625,-2.0307600498199463,0.10692696273326874,0.043166179209947586
97,2024-10-03T10:33:19.157Z,-0.04318732023239136,0.1090683713555336,1.0182116031646729,0.0000152587890625,-0.000030517578125,-0.001129150390625,-2.0309462547302246,0.10688323527574539,0.04309246689081192
98,2024-10-03T10:33:19.178Z,-0.04318732023239136,0.1090683713555336,1.0182116031646729,0.0000152587890625,-0.001251220703125,-0.001129150390625,-2.0309462547302246,0.10688323527574539,0.04309246689081192
99,2024-10-03T10:33:19.181Z,-0.050508130341768265,0.12297557294368744,1.0006448030471802,0.0000152587890625,-0.001251220703125,-0.001129150390625,-2.0309462547302246,0.10688323527574539,0.04309246689081192
100,2024-10-03T10:33:19.195Z,-0.050508130341768265,0.12297557294368744,1.0006448030471802,0.0000152587890625,-0.001251220703125,-0.001129150390625,-2.031930685043335,0.10692755877971649,0.043128304183483124
101,2024-10-03T10:33:19.204Z,-0.050508130341768265,0.12297557294368744,1.0006448030471802,-0.0128021240234375,-0.0042877197265625,0.001312255859375,-2.031930685043335,0.10692755877971649,0.043128304183483124
102,2024-10-03T10:33:19.206Z,-0.03001142293214798,0.10540874302387238,0.9960079789161682,-0.0128021240234375,-0.0042877197265625,0.001312255859375,-2.031930685043335,0.10692755877971649,0.043128304183483124
103,2024-10-03T10:33:19.226Z,-0.03001142293214798,0.10540874302387238,0.9960079789161682,-0.0128021240234375,-0.0042877197265625,0.001312255859375,-2.0322327613830566,0.10681533068418503,0.04299694299697876
104,2024-10-03T10:33:19.231Z,-0.03001142293214798,0.10540874302387238,0.9960079789161682,-0.0146484375,-0.001251220703125,0.004974365234375,-2.0322327613830566,0.10681533068418503,0.04299694299697876
105,2024-10-03T10:33:19.235Z,-0.05416775494813919,0.1090683713555336,1.0157718658447266,-0.0146484375,-0.001251220703125,0.004974365234375,-2.0322327613830566,0.10681533068418503,0.04299694299697876
106,2024-10-03T10:33:19.257Z,-0.05416775494813919,0.1090683713555336,1.0157718658447266,0.0042877197265625,0.0024261474609375,-0.002349853515625,-2.0322327613830566,0.10681533068418503,0.04299694299697876
107,2024-10-03T10:33:19.268Z,-0.03904067724943161,0.10809122025966644,1.0235795974731445,0.0042877197265625,0.0024261474609375,-0.002349853515625,-2.0322327613830566,0.10681533068418503,0.04299694299697876
108,2024-10-03T10:33:19.272Z,-0.03904067724943161,0.10809122025966644,1.0235795974731445,0.0042877197265625,0.0024261474609375,-0.002349853515625,-2.0325543880462646,0.10693326592445374,0.04313483089208603
109,2024-10-03T10:33:19.360Z,-0.03904067724943161,0.10809122025966644,1.0235795974731445,0.0085601806640625,0.0012054443359375,-0.002349853515625,-2.0325543880462646,0.10693326592445374,0.04313483089208603
110,2024-10-03T10:33:19.360Z,-0.04514005407691002,0.10931265354156494,1.0260194540023804,0.0085601806640625,0.0012054443359375,-0.002349853515625,-2.0325543880462646,0.10693326592445374,0.04313483089208603
111,2024-10-03T10:33:19.361Z,-0.04514005407691002,0.10931265354156494,1.0260194540023804,0.0042877197265625,0.0005950927734375,-0.001129150390625,-2.0325543880462646,0.10693326592445374,0.04313483089208603
112,2024-10-03T10:33:19.361Z,-0.042456019669771194,0.1100439578294754,1.0206513404846191,0.0042877197265625,0.0005950927734375,-0.001129150390625,-2.0325543880462646,0.10693326592445374,0.04313483089208603
113,2024-10-03T10:33:19.362Z,-0.042456019669771194,0.1100439578294754,1.0206513404846191,-0.0042724609375,-0.001251220703125,0.001312255859375,-2.0325543880462646,0.10693326592445374,0.04313483089208603
114,2024-10-03T10:33:19.362Z,-0.04514005407691002,0.10857979953289032,1.0191887617111206,-0.0042724609375,-0.001251220703125,0.001312255859375,-2.0325543880462646,0.10693326592445374,0.04313483089208603
115,2024-10-03T10:33:19.364Z,-0.04514005407691002,0.10857979953289032,1.0191887617111206,-0.0042724609375,-0.001251220703125,0.001312255859375,-2.033390522003174,0.1068967655301094,0.04315122961997986
116,2024-10-03T10:33:19.364Z,-0.04514005407691002,0.10857979953289032,1.0191887617111206,-0.0042724609375,-0.001251220703125,0.001312255859375,-2.033390522003174,0.1068967655301094,0.04315122961997986
117,2024-10-03T10:33:19.364Z,-0.04514005407691002,0.10857979953289032,1.0191887617111206,-0.0012054443359375,0.0005950927734375,0.000701904296875,-2.033390522003174,0.1068967655301094,0.04315122961997986
118,2024-10-03T10:33:19.364Z,-0.04514005407691002,0.10857979953289032,1.0191887617111206,-0.0012054443359375,0.0005950927734375,0.000701904296875,-2.033390522003174,0.1068967655301094,0.04315122961997986
119,2024-10-03T10:33:19.373Z,-0.0466042160987854,0.10784849524497986,1.018700122833252,-0.0012054443359375,0.0005950927734375,0.000701904296875,-2.033390522003174,0.1068967655301094,0.04315122961997986
